Date,Source,Open,High,Low,Close,Adj Close,Volume,Stock
7/21/2016,yahoo,747.5,749.359985,742.789978,744.429993,744.429993,2317100,amazon
7/22/2016,yahoo,747.789978,751.280029,743.530029,744.859985,744.859985,2277700,amazon
7/25/2016,yahoo,746.549988,748.5,735.349976,739.609985,739.609985,2679300,amazon
7/26/2016,yahoo,742.710022,743.130005,732.75,735.590027,735.590027,2529700,amazon
7/27/2016,yahoo,737.969971,740.940002,733.859985,736.669983,736.669983,2913100,amazon
7/28/2016,yahoo,745.97998,753.359985,739.700012,752.609985,752.609985,7617600,amazon
7/29/2016,yahoo,765,766,755,758.809998,758.809998,6777100,amazon
8/1/2016,yahoo,759.869995,770.5,757.059998,767.73999,767.73999,3578200,amazon
8/2/2016,yahoo,763.809998,765.01001,757.02002,760.580017,760.580017,3603300,amazon
8/3/2016,yahoo,757.059998,758.890015,752.25,754.640015,754.640015,3581500,amazon
8/4/2016,yahoo,753.700012,765,750.349976,760.77002,760.77002,3178200,amazon
8/5/2016,yahoo,764.809998,768.469971,763.090027,765.97998,765.97998,2704400,amazon
8/8/2016,yahoo,766.809998,767,761.02002,766.559998,766.559998,1986300,amazon
8/9/2016,yahoo,767.390015,772.599976,766.900024,768.309998,768.309998,1876100,amazon
8/10/2016,yahoo,769.799988,772.099976,766.190002,768.559998,768.559998,1604300,amazon
8/11/2016,yahoo,769.940002,773.75,769.119995,771.23999,771.23999,2019700,amazon
8/12/2016,yahoo,768.460022,773.150024,768.419983,772.559998,772.559998,1563300,amazon
8/15/2016,yahoo,771.900024,772.039978,767.710022,768.48999,768.48999,2118500,amazon
8/16/2016,yahoo,768.619995,768.72998,763.820007,764.039978,764.039978,1604600,amazon
8/17/2016,yahoo,764.409973,765.219971,759.200012,764.630005,764.630005,1891100,amazon
8/18/2016,yahoo,764,765.169983,760.599976,764.460022,764.460022,1458800,amazon
8/19/2016,yahoo,761.900024,762.48999,756.890015,757.309998,757.309998,2343200,amazon
8/22/2016,yahoo,757.5,759.849976,752.099976,759.47998,759.47998,1679300,amazon
8/23/2016,yahoo,763.309998,764.700012,761,762.450012,762.450012,1524100,amazon
8/24/2016,yahoo,763,763.409973,755.359985,757.25,757.25,1744100,amazon
8/25/2016,yahoo,756,760.559998,754.73999,759.219971,759.219971,1623000,amazon
8/26/2016,yahoo,760.049988,770,759.799988,769,769,2776800,amazon
8/29/2016,yahoo,768.719971,774.97998,768.599976,771.289978,771.289978,2198600,amazon
8/30/2016,yahoo,771.049988,771.840027,765.559998,767.580017,767.580017,1709200,amazon
8/31/2016,yahoo,766.599976,769.640015,764,769.159973,769.159973,1633800,amazon
9/1/2016,yahoo,770.900024,772.039978,766.75,770.619995,770.619995,1792300,amazon
9/2/2016,yahoo,774.109985,776,771.700012,772.440002,772.440002,2181800,amazon
9/6/2016,yahoo,774.039978,789.47998,770.219971,788.869995,788.869995,3719800,amazon
9/7/2016,yahoo,789.530029,790.789978,784.330017,784.47998,784.47998,2424600,amazon
9/8/2016,yahoo,783.890015,786.5,781.440002,784.059998,784.059998,2030500,amazon
9/9/2016,yahoo,779.359985,781,760.109985,760.140015,760.140015,4257300,amazon
9/12/2016,yahoo,757.349976,772.659973,756,771.48999,771.48999,3124700,amazon
9/13/2016,yahoo,768.77002,769.890015,759.049988,761.01001,761.01001,3117200,amazon
9/14/2016,yahoo,762.200012,767.5,758.849976,761.090027,761.090027,2523000,amazon
9/15/2016,yahoo,762,770.869995,757.580017,769.690002,769.690002,3034000,amazon
9/16/2016,yahoo,773.280029,780.460022,771.659973,778.52002,778.52002,5499200,amazon
9/19/2016,yahoo,779.969971,781.940002,771,775.099976,775.099976,2297200,amazon
9/20/2016,yahoo,776,781.369995,776,780.219971,780.219971,1937200,amazon
9/21/2016,yahoo,783.25,790.690002,779.01001,789.73999,789.73999,2718600,amazon
9/22/2016,yahoo,794.27002,805.890015,794.27002,804.700012,804.700012,4078900,amazon
9/23/2016,yahoo,803.130005,807.75,802.119995,805.75,805.75,2353500,amazon
9/26/2016,yahoo,801.799988,805.929993,797.150024,799.159973,799.159973,2651400,amazon
9/27/2016,yahoo,801.849976,816.640015,801.109985,816.109985,816.109985,3819600,amazon
9/28/2016,yahoo,818,830.140015,817.030029,828.719971,828.719971,4422100,amazon
9/29/2016,yahoo,828.26001,837.5,824.630005,829.049988,829.049988,4922200,amazon
9/30/2016,yahoo,832.609985,839.950012,832.400024,837.309998,837.309998,4430600,amazon
10/3/2016,yahoo,836,839.859985,831.25,836.73999,836.73999,2769400,amazon
10/4/2016,yahoo,840.909973,842.369995,830.26001,834.030029,834.030029,2950300,amazon
10/5/2016,yahoo,838,845.669983,836.119995,844.359985,844.359985,3469100,amazon
10/6/2016,yahoo,843.700012,847.210022,840.599976,841.659973,841.659973,2684000,amazon
10/7/2016,yahoo,845.789978,845.950012,837.450012,839.429993,839.429993,2426200,amazon
10/10/2016,yahoo,843.25,845.200012,840.27002,841.710022,841.710022,1827100,amazon
10/11/2016,yahoo,841.02002,841.289978,828.349976,831,831,3588200,amazon
10/12/2016,yahoo,834,837.669983,830.099976,834.090027,834.090027,2380400,amazon
10/13/2016,yahoo,829,831.799988,821.210022,829.280029,829.280029,3091400,amazon
10/14/2016,yahoo,835.080017,835.73999,822.960022,822.960022,822.960022,2999800,amazon
10/17/2016,yahoo,821.5,822,811.679993,812.950012,812.950012,3361500,amazon
10/18/2016,yahoo,822.109985,823.26001,815.02002,817.650024,817.650024,2512500,amazon
10/19/2016,yahoo,820.400024,820.669983,815.169983,817.690002,817.690002,2090700,amazon
10/20/2016,yahoo,813.98999,815.710022,803.099976,810.320007,810.320007,3152000,amazon
10/21/2016,yahoo,809.359985,819.419983,809,818.98999,818.98999,2793000,amazon
10/24/2016,yahoo,824.950012,838.299988,822.210022,838.090027,838.090027,4060900,amazon
10/25/2016,yahoo,839.299988,843.090027,833.219971,835.179993,835.179993,3248400,amazon
10/26/2016,yahoo,832.76001,833.440002,820,822.590027,822.590027,3998100,amazon
10/27/2016,yahoo,831.23999,831.719971,815.429993,818.359985,818.359985,7406400,amazon
10/28/2016,yahoo,782,789.48999,774.609985,776.320007,776.320007,10841100,amazon
10/31/2016,yahoo,781.030029,793.700012,780.109985,789.820007,789.820007,5413300,amazon
